run_id,initialization,architecture,base_run_id,base_trained_task_count,seed,task,shots,evaluation_split,examples,supervised_tokens,loss,token_accuracy,sequence_accuracy,zero_shot_loss,zero_shot_token_accuracy,zero_shot_sequence_accuracy,loss_improvement_from_zero_shot,token_accuracy_improvement_from_zero_shot,sequence_accuracy_improvement_from_zero_shot,checkpoint_sha256,fewshot_config_sha256,support_artifact_sha256,test_manifest_sha256,evaluator_commit
pretrained-mlp-tasks08-seed17-to_lehmer,pretrained,mlp,mlp-tasks08-seed17,8,17,to_lehmer,100,test_shard_099,5000,171258,2.3532785778435237,0.53895292482686941,0,3.3054107568720328,0.51324901610435714,0,0.95213217902850911,0.02570390872251227,0,24d1264b31bb192ba8821872cb7b7617e500ab1155fda88f14902a7121258125,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed42-to_reduced_word,pretrained,mlp,mlp-tasks08-seed42,8,42,to_reduced_word,100,test_shard_099,5000,790719,4.8727255580579092,0.36322258602613572,0,9.3643747501779231,0.24652879214992937,0,4.4916491921200139,0.11669379387620635,0,576e49aa6d5c5d506b5064724a58429a051946d8abf934f2ed27c2b6a6870cba,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed42-compose,pretrained,mlp,mlp-tasks08-seed42,8,42,compose,100,test_shard_099,5000,169758,13.522168941814874,0.097368018002097101,0,18.241990269558357,0.075042118780852748,0,4.7198213277434835,0.022325899221244352,0,37e23fb5974f68946e94856b154952b93ef917d90e3b825ea6ba512b3b09b2f5,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed42-parity,pretrained,mlp,mlp-tasks08-seed42,8,42,parity,100,test_shard_099,5000,10000,1.7399531209945678,0.62749999999999995,0.255,5.2328989074707035,0.50009999999999999,0.00020000000000000001,3.4929457864761355,0.12739999999999996,0.25480000000000003,a26a167cd9947e74455ac238de4c4f6fd4eaa6fe7396720ca931e8897b794c1b,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed42-to_lehmer,pretrained,mlp,mlp-tasks08-seed42,8,42,to_lehmer,100,test_shard_099,5000,171258,2.5910850866772352,0.5602307629424611,0,3.1519721037125135,0.54540517815226153,0,0.56088701703527821,0.014825584790199575,0,c0b08cbede5b78b15cdb6278d8e028d524cc53dafdc9b51ad69eeba363a5c228,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed314159-to_reduced_word,pretrained,mlp,mlp-tasks08-seed314159,8,314159,to_reduced_word,100,test_shard_099,5000,790719,4.8144741694655924,0.38637619685374958,0,8.8306316015310813,0.28075207501021221,0,4.0161574320654889,0.10562412184353737,0,d1bbdc091faebb8d318e99d63ebeae65006208694d0b9a01c705b2624018868e,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed314159-compose,pretrained,mlp,mlp-tasks08-seed314159,8,314159,compose,100,test_shard_099,5000,169758,11.768978253320306,0.11596507970169299,0,16.853409910978975,0.087630627128029312,0,5.0844316576586692,0.028334452573663682,0,6d6d250f79c9d007a511445b422f3ce436d4f1aa288232e0e2891994b628dfd6,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed314159-parity,pretrained,mlp,mlp-tasks08-seed314159,8,314159,parity,100,test_shard_099,5000,10000,1.7576579747200012,0.60960000000000003,0.21920000000000001,6.5525438110351564,0.5,0,4.7948858363151547,0.10960000000000003,0.21920000000000001,037ab11ede56638eb35c88121dc23cc7dba42c9276543340cd2be7a18210f788,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks08-seed314159-to_lehmer,pretrained,mlp,mlp-tasks08-seed314159,8,314159,to_lehmer,100,test_shard_099,5000,171258,2.5381106608403647,0.55491130341356321,0,3.1116459890856376,0.53285102009833119,0,0.57353532824527287,0.022060283315232021,0,8ba565c423e97f7aa6185eb57cb1b733d1927f569c5e365b431d0691b9aa222a,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed17-to_reduced_word,pretrained,mlp,mlp-tasks16-seed17,16,17,to_reduced_word,100,test_shard_099,5000,790719,3.4988785023633602,0.41601125052009624,0,8.6539572374532501,0.22501040192533631,0,5.1550787350898899,0.19100084859475994,0,d1bb16d361d45753c20a1dd4c4ac1ba0976f45bdc3b4591bdbfbec669490f030,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed17-compose,pretrained,mlp,mlp-tasks16-seed17,16,17,compose,100,test_shard_099,5000,169758,10.603593316305878,0.1334782455024211,0,15.922700770522413,0.081486586788251505,0,5.3191074542165353,0.051991658714169595,0,c4a12caf78e01ce6af305d120f98a925329a166028d412054c7e32c1ea43fe05,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed17-parity,pretrained,mlp,mlp-tasks16-seed17,16,17,parity,100,test_shard_099,5000,10000,1.749968167591095,0.5696,0.13919999999999999,4.5673333496093749,0.52429999999999999,0.048599999999999997,2.8173651820182801,0.045300000000000007,0.090599999999999986,075b910f871a3a96342551389a547113ca21ed28edb61522f9eb2703c643338e,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed17-to_lehmer,pretrained,mlp,mlp-tasks16-seed17,16,17,to_lehmer,100,test_shard_099,5000,171258,1.9909370236237025,0.54363007859486856,0,2.9034490174250069,0.50058975347137069,0,0.91251199380130443,0.043040325123497869,0,3df696abec41f790f8743bc667e96d08e5b93cc760dbac5d8998cf9b77c7d324,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed42-to_reduced_word,pretrained,mlp,mlp-tasks16-seed42,16,42,to_reduced_word,100,test_shard_099,5000,790719,2.959432352864924,0.42374471841450628,0,8.841418997496266,0.21626899062751748,0,5.8819866446313416,0.20747572778698881,0,bb5db3932985c710379aa461ebe8258947f792d1da9b7d07fa6c9542b47881aa,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed42-compose,pretrained,mlp,mlp-tasks16-seed42,16,42,compose,100,test_shard_099,5000,169758,7.0737333864345446,0.16684927956267157,0,11.922067835398405,0.060061970569870053,0,4.8483344489638602,0.10678730899280151,0,ca80dea3028af7f8703fd8286d41d25f37ee9357b356298b1c78a62e21fe30db,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed42-parity,pretrained,mlp,mlp-tasks16-seed42,16,42,parity,100,test_shard_099,5000,10000,0.93788675322532655,0.69730000000000003,0.39460000000000001,3.7138248275756838,0.51849999999999996,0.036999999999999998,2.775938074350357,0.17880000000000007,0.35760000000000003,eb26d00854206c9ddbf5a173c32c8a0e540eaf2c33f04d0b79410c506ce09e6f,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed42-to_lehmer,pretrained,mlp,mlp-tasks16-seed42,16,42,to_lehmer,100,test_shard_099,5000,171258,1.8123554765706884,0.54788681404664308,0,2.7849758648791907,0.51109437223370591,0,0.97262038830850228,0.036792441812937171,0,0b82f9dbbf89b1c2839315a372d2e01c0f3062248ef4716abd278d4a2ffd4ffb,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed314159-to_reduced_word,pretrained,mlp,mlp-tasks16-seed314159,16,314159,to_reduced_word,100,test_shard_099,5000,790719,2.7528190799736141,0.43876648973908555,0,7.0726245778145227,0.23818575246073509,0,4.3198054978409086,0.20058073727835046,0,38f595448415f89d2b50d5231878d006200189a09a1c8f076e7ceaeaff0caf52,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed314159-compose,pretrained,mlp,mlp-tasks16-seed314159,16,314159,compose,100,test_shard_099,5000,169758,5.0080340448390599,0.26202005207412904,0,9.915948031075855,0.08906796734174531,0,4.9079139862367951,0.17295208473238372,0,755963e5204f2c77dd8f086b58624be60ffb1272aa44a0722bac7bc9415eaaa7,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed314159-parity,pretrained,mlp,mlp-tasks16-seed314159,16,314159,parity,100,test_shard_099,5000,10000,2.3738029304504393,0.55359999999999998,0.1072,5.9526992935180667,0.51449999999999996,0.029000000000000001,3.5788963630676274,0.039100000000000024,0.078200000000000006,e421393b93a48239647df6d78b904ef650ccd5d03f0d621707b18b1f75608a40,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-mlp-tasks16-seed314159-to_lehmer,pretrained,mlp,mlp-tasks16-seed314159,16,314159,to_lehmer,100,test_shard_099,5000,171258,1.9365867760243545,0.54699926426794665,0,2.9637009023563405,0.50081748005932569,0,1.0271141263319861,0.046181784208620957,0,16397766727e2886ad727fba5903406968ea709e3e2bcaebdfe9a7cf654e7149,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed17-to_reduced_word,pretrained,transformer,transformer-tasks01-seed17,1,17,to_reduced_word,100,test_shard_099,5000,790719,8.5753870927495068,0.02862837493471132,0,15.4720575835292,0.0041228299813207978,0,6.8966704907796927,0.024505544953390523,0,1255ce276dcd0cb90e6d41ef13130b9753dd1eaa26d501307f7fa24107a45912,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed17-compose,pretrained,transformer,transformer-tasks01-seed17,1,17,compose,100,test_shard_099,5000,169758,8.8555635857137442,0.021247894060957364,0,14.738192049030825,0.0053311184156269514,0,5.8826284633170811,0.015916775645330412,0,ec405d3bfde1fdf20f4519e186c0dbf2499e4d8a4bfab0d3657febedfda0fb02,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed17-parity,pretrained,transformer,transformer-tasks01-seed17,1,17,parity,100,test_shard_099,5000,10000,3.1095379036903381,0.55689999999999995,0.1138,6.0902567138671877,0.52669999999999995,0.053400000000000003,2.9807188101768496,0.030200000000000005,0.060399999999999995,d7303a9fac666c49c4868ac9cefc5336f8ac19e915a79fffe98d008198712727,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed17-to_lehmer,pretrained,transformer,transformer-tasks01-seed17,1,17,to_lehmer,100,test_shard_099,5000,171258,10.148556031329786,0.02012168774597391,0,16.034145833014005,0.0061544570180663092,0,5.885589801684219,0.013967230727907601,0,6d96cdd1e94b886d837822a8b2dbc186881ce656af8aba7dcfdfa017409062db,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed42-to_reduced_word,pretrained,transformer,transformer-tasks01-seed42,1,42,to_reduced_word,100,test_shard_099,5000,790719,7.2831164974535838,0.023837798257029363,0,14.340558049955957,0.033345600649535422,0,7.0574415525023735,-0.0095078023925060581,0,b625b662a0066087f81424fb229e03ca3a1964d277f308ed2663c1f14dae2c85,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed42-compose,pretrained,transformer,transformer-tasks01-seed42,1,42,compose,100,test_shard_099,5000,169758,7.4162951488870368,0.030107564886485468,0,13.645203743389487,0.028805711660127947,0,6.2289085945024505,0.0013018532263575217,0,ee34c3e84c4e37b20e0018ecb254c488621eab2b5e48e18bb22a2d1ea828c346,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed42-parity,pretrained,transformer,transformer-tasks01-seed42,1,42,parity,100,test_shard_099,5000,10000,3.6215988779067994,0.54820000000000002,0.0964,6.578010217285156,0.53159999999999996,0.063200000000000006,2.9564113393783567,0.016600000000000059,0.033199999999999993,3050719634423b826e45169830b2018c6eb12ce366b15ab3ff93bbf21c0cf866,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed42-to_lehmer,pretrained,transformer,transformer-tasks01-seed42,1,42,to_lehmer,100,test_shard_099,5000,171258,7.7160120690529785,0.035934087750645223,0,14.700458153779678,0.023899613448714805,0,6.9844460847266996,0.012034474301930418,0,928e3a6f321ff83f77766d8ffe117a1d7a88c47f58a176e572b9e4137a9b6e4e,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed314159-to_reduced_word,pretrained,transformer,transformer-tasks01-seed314159,1,314159,to_reduced_word,100,test_shard_099,5000,790719,9.3742382980093719,0.03017886252891356,0,15.162067141878941,0.031836847223855755,0,5.7878288438695691,-0.0016579846949421953,0,dd014224255497d4e68086c8f4ff50cb7159713030dfc1e5154b140f2b1ae0bf,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed314159-compose,pretrained,transformer,transformer-tasks01-seed314159,1,314159,compose,100,test_shard_099,5000,169758,8.9088721646275975,0.023557063584632242,0,14.672025015366543,0.022420151038537211,0,5.7631528507389458,0.0011369125460950306,0,1b7a160b856be621817c7e3b11d0191a7c251f2246bc80f328a8dc0ebdb24ab2,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed314159-parity,pretrained,transformer,transformer-tasks01-seed314159,1,314159,parity,100,test_shard_099,5000,10000,2.1298030283927916,0.58260000000000001,0.16520000000000001,6.2335615570068361,0.52400000000000002,0.048000000000000001,4.1037585286140441,0.058599999999999985,0.11720000000000001,6462390f96984249f56f5f1567db3019f973a7e5609e3ae7e2e9c8be154e8314,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks01-seed314159-to_lehmer,pretrained,transformer,transformer-tasks01-seed314159,1,314159,to_lehmer,100,test_shard_099,5000,171258,9.0837907110315648,0.022801854511906014,0,15.92254783011049,0.016448866622289178,0,6.8387571190789256,0.006352987889616836,0,441caf82d706e6ee205715d1feb0acda573f0e33eabca868f7556effa971869b,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks02-seed17-to_reduced_word,pretrained,transformer,transformer-tasks02-seed17,2,17,to_reduced_word,100,test_shard_099,5000,790719,6.3199943393340821,0.031002163853404308,0,14.099156590394312,0.03439021953437315,0,7.7791622510602298,-0.0033880556809688413,0,a36ee075b08839972cbfae081af11429c76fb1c913075ea91c03f59bafc39df4,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks02-seed17-compose,pretrained,transformer,transformer-tasks02-seed17,2,17,compose,100,test_shard_099,5000,169758,6.513802919484557,0.024505472496141566,0,14.42251964469274,0.028116495246173965,0,7.9087167252081825,-0.0036110227500323992,0,1bf9d11107646ea114681e373f17339e774b51785a38852d9bbe9a92a4584494,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks02-seed17-parity,pretrained,transformer,transformer-tasks02-seed17,2,17,parity,100,test_shard_099,5000,10000,1.7837977340221405,0.66139999999999999,0.32279999999999998,7.238937942504883,0.52580000000000005,0.052400000000000002,5.4551402084827423,0.13559999999999994,0.27039999999999997,e5dfb169f18c9d5352d10f4ac54e39dfa5979dc3711ba534629412e044f5aa5c,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks02-seed17-to_lehmer,pretrained,transformer,transformer-tasks02-seed17,2,17,to_lehmer,100,test_shard_099,5000,171258,6.8426043218829555,0.06842308096556074,0,15.762748748644224,0.028956311529972321,0,8.9201444267612686,0.039466769435588418,0,ce8dee1a9eabd4ccd407b9c631bf3420c15a2e7353d8eb225a494e3d3e918987,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks02-seed42-to_reduced_word,pretrained,transformer,transformer-tasks02-seed42,2,42,to_reduced_word,100,test_shard_099,5000,790719,6.3813444649298221,0.032340186589673449,0,13.62709389013156,0.033230515518154993,0,7.2457494252017378,-0.00089032892848154438,0,a656a95bdb4eadc80fdff42054b5d557bfc3560139df3388f5c398463448fdfd,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
pretrained-transformer-tasks02-seed42-compose,pretrained,transformer,transformer-tasks02-seed42,2,42,compose,100,test_shard_099,5000,169758,6.6520606817464509,0.029165046713556946,0,13.105964693812295,0.029736448355894861,0,6.453904012065844,-0.00057140164233791466,0,7934ab9cf2e1c6271174ea74384ade1bcb08b051fb0feb846d13cf14c6377b24,af2c70b009a5f3aaddc3974b33ff6ee4ec6e29c3f4f99750a7e4933ee1d7ce04,df635aea1de880d652c7ce13d7d3e70114eab9e12cbabf9e805a919f1a21cb38,3ca12e6b6eeb29fc0ddd441b9c44c80d7a160faaf7e832eb55007f4c6a3ab52b,0b2aca740c27dfc793b4657a632c9ee7e38856e9
